Zip Code,COUNTYNAME,STATENAME
13147,Cayuga,New York
13148,Seneca,New York
13152,Onondaga,New York
13153,Onondaga,New York
13154,Wayne,New York
13155,Chenango,New York
13156,Cayuga,New York
13157,Oneida,New York
13158,Cortland,New York
13159,Onondaga,New York
13160,Cayuga,New York
13162,Oneida,New York
13163,Madison,New York
13164,Onondaga,New York
13165,Seneca,New York
13166,Cayuga,New York
13167,Oswego,New York
13201,Onondaga,New York
13202,Onondaga,New York
13203,Onondaga,New York
13204,Onondaga,New York
13205,Onondaga,New York
13206,Onondaga,New York
13207,Onondaga,New York
13208,Onondaga,New York
13209,Onondaga,New York
13210,Onondaga,New York
13211,Onondaga,New York
13212,Onondaga,New York
13214,Onondaga,New York
13215,Onondaga,New York
13217,Onondaga,New York
13218,Onondaga,New York
13219,Onondaga,New York
13220,Onondaga,New York
13221,Onondaga,New York
13224,Onondaga,New York
13225,Onondaga,New York
13235,Onondaga,New York
13244,Onondaga,New York
13250,Onondaga,New York
13251,Onondaga,New York
13252,Onondaga,New York
13261,Onondaga,New York
13290,Onondaga,New York
13301,Oneida,New York
13302,Oswego,New York
13303,Oneida,New York
13304,Oneida,New York
13305,Lewis,New York
13308,Oneida,New York
13309,Oneida,New York
13310,Madison,New York
13312,Lewis,New York
13313,Oneida,New York
13314,Madison,New York
13315,Otsego,New York
13316,Oneida,New York
13317,Montgomery,New York
13318,Oneida,New York
13319,Oneida,New York
13320,Montgomery,New York
13321,Oneida,New York
13322,Oneida,New York
13323,Oneida,New York
13324,Herkimer,New York
13325,Lewis,New York
13326,Otsego,New York
13327,Lewis,New York
13328,Oneida,New York
13329,Herkimer,New York
13331,Herkimer,New York
13332,Chenango,New York
13333,Otsego,New York
13334,Madison,New York
13335,Otsego,New York
13337,Otsego,New York
13338,Oneida,New York
13339,Montgomery,New York
13340,Herkimer,New York
13341,Oneida,New York
13342,Otsego,New York
13343,Lewis,New York
13345,Lewis,New York
13346,Madison,New York
13348,Otsego,New York
13350,Herkimer,New York
13352,Oneida,New York
13353,Hamilton,New York
13354,Oneida,New York
13355,Madison,New York
13357,Herkimer,New York
13360,Hamilton,New York
13361,Herkimer,New York
13362,Oneida,New York
13363,Oneida,New York
13364,Madison,New York
13365,Herkimer,New York
13367,Lewis,New York
13368,Lewis,New York
13401,Oneida,New York
13402,Madison,New York
13403,Oneida,New York
13404,Lewis,New York
13406,Herkimer,New York
13407,Herkimer,New York
13408,Madison,New York
13409,Madison,New York
13410,Montgomery,New York
13411,Chenango,New York
13413,Oneida,New York
13415,Otsego,New York
13416,Herkimer,New York
13417,Oneida,New York
13418,Madison,New York
13420,Herkimer,New York
13421,Madison,New York
13424,Oneida,New York
13425,Oneida,New York
13426,Oswego,New York
13428,Montgomery,New York
13431,Herkimer,New York
13433,Lewis,New York
13435,Oneida,New York
13436,Hamilton,New York
13437,Oswego,New York
13438,Oneida,New York
13439,Otsego,New York
13440,Oneida,New York
13441,Oneida,New York
13442,Oneida,New York
13449,Oneida,New York
13450,Otsego,New York
13452,Montgomery,New York
13454,Herkimer,New York
13455,Oneida,New York
13456,Oneida,New York
13457,Otsego,New York
13459,Schoharie,New York
13460,Chenango,New York
13461,Oneida,New York
13464,Chenango,New York
13465,Madison,New York
13468,Otsego,New York
13469,Oneida,New York
13470,Fulton,New York
13471,Oneida,New York
13472,Herkimer,New York
13473,Lewis,New York
13475,Herkimer,New York
13476,Oneida,New York
13477,Oneida,New York
13478,Oneida,New York
13479,Oneida,New York
13480,Oneida,New York
13482,Otsego,New York
13483,Oneida,New York
13484,Madison,New York
13485,Madison,New York
13486,Oneida,New York
13488,Otsego,New York
13489,Lewis,New York
13490,Oneida,New York
13491,Herkimer,New York
13492,Oneida,New York
13493,Oswego,New York
13494,Oneida,New York
13495,Oneida,New York
13501,Oneida,New York
13502,Oneida,New York
13503,Oneida,New York
13504,Oneida,New York
13505,Oneida,New York
13599,Oneida,New York
13601,Jefferson,New York
13602,Jefferson,New York
13603,Jefferson,New York
13605,Jefferson,New York
13606,Jefferson,New York
13607,Jefferson,New York
13608,Jefferson,New York
13611,Jefferson,New York
13612,Jefferson,New York
13613,Saint Lawrence,New York
13614,Saint Lawrence,New York
13615,Jefferson,New York
13616,Jefferson,New York
13617,Saint Lawrence,New York
13618,Jefferson,New York
13619,Jefferson,New York
13620,Lewis,New York
13621,Saint Lawrence,New York
13622,Jefferson,New York
13623,Saint Lawrence,New York
13624,Jefferson,New York
13625,Saint Lawrence,New York
13626,Lewis,New York
13627,Lewis,New York
13628,Jefferson,New York
13630,Saint Lawrence,New York
13631,Lewis,New York
13632,Jefferson,New York
13633,Saint Lawrence,New York
13634,Jefferson,New York
13635,Saint Lawrence,New York
13636,Jefferson,New York
13637,Jefferson,New York
13638,Jefferson,New York
13639,Saint Lawrence,New York
13640,Jefferson,New York
13641,Jefferson,New York
13642,Saint Lawrence,New York
13643,Jefferson,New York
13645,Saint Lawrence,New York
13646,Saint Lawrence,New York
13647,Saint Lawrence,New York
13648,Lewis,New York
13649,Saint Lawrence,New York
13650,Jefferson,New York
13651,Jefferson,New York
13652,Saint Lawrence,New York
13654,Saint Lawrence,New York
13655,Franklin,New York
13656,Jefferson,New York
13657,Jefferson,New York
13658,Saint Lawrence,New York
13659,Jefferson,New York
13660,Saint Lawrence,New York
13661,Jefferson,New York
13662,Saint Lawrence,New York
13664,Saint Lawrence,New York
13665,Jefferson,New York
13666,Saint Lawrence,New York
13667,Saint Lawrence,New York
13668,Saint Lawrence,New York
13669,Saint Lawrence,New York
13670,Saint Lawrence,New York
13671,Jefferson,New York
13672,Saint Lawrence,New York
13673,Jefferson,New York
13674,Jefferson,New York
13675,Jefferson,New York
13676,Saint Lawrence,New York
13677,Saint Lawrence,New York
13678,Saint Lawrence,New York
13679,Jefferson,New York
13680,Saint Lawrence,New York
13681,Saint Lawrence,New York
13682,Jefferson,New York
13683,Saint Lawrence,New York
13684,Saint Lawrence,New York
13685,Jefferson,New York
13687,Saint Lawrence,New York
13690,Saint Lawrence,New York
13691,Jefferson,New York
13692,Jefferson,New York
13693,Jefferson,New York
13694,Saint Lawrence,New York
13695,Saint Lawrence,New York
13696,Saint Lawrence,New York
13697,Saint Lawrence,New York
13699,Saint Lawrence,New York
13730,Chenango,New York
13731,Delaware,New York
13732,Tioga,New York
13733,Chenango,New York
13734,Tioga,New York
13736,Tioga,New York
13737,Broome,New York
13738,Cortland,New York
13739,Delaware,New York
13740,Delaware,New York
13743,Tioga,New York
13744,Broome,New York
13745,Broome,New York
13746,Broome,New York
13747,Otsego,New York
13748,Broome,New York
13749,Broome,New York
13750,Delaware,New York
13751,Delaware,New York
13752,Delaware,New York
13753,Delaware,New York
13754,Broome,New York
13755,Delaware,New York
13756,Delaware,New York
13757,Delaware,New York
13758,Chenango,New York
13760,Broome,New York
13761,Broome,New York
13762,Broome,New York
13763,Broome,New York
13774,Delaware,New York
13775,Delaware,New York
13776,Otsego,New York
13777,Broome,New York
13778,Chenango,New York
13780,Chenango,New York
13782,Delaware,New York
13783,Delaware,New York
13784,Cortland,New York
13786,Delaware,New York
13787,Broome,New York
13788,Delaware,New York
13790,Broome,New York
13794,Broome,New York
13795,Broome,New York
13796,Otsego,New York
13797,Broome,New York
13801,Chenango,New York
13802,Broome,New York
13803,Cortland,New York
13804,Delaware,New York
13806,Delaware,New York
13807,Otsego,New York
13808,Otsego,New York
13809,Chenango,New York
13810,Otsego,New York
13811,Tioga,New York
13812,Tioga,New York
13813,Broome,New York
13814,Chenango,New York
13815,Chenango,New York
13820,Otsego,New York
13825,Otsego,New York
13826,Broome,New York
13827,Tioga,New York
13830,Chenango,New York
13832,Chenango,New York
13833,Broome,New York
13834,Otsego,New York
13835,Tioga,New York
13837,Delaware,New York
13838,Delaware,New York
13839,Delaware,New York
13840,Tioga,New York
13841,Chenango,New York
13842,Delaware,New York
13843,Chenango,New York
13844,Chenango,New York
13845,Tioga,New York
13846,Delaware,New York
13847,Delaware,New York
13848,Broome,New York
13849,Otsego,New York
13850,Broome,New York
13851,Broome,New York
13856,Delaware,New York
13859,Otsego,New York
13860,Delaware,New York
13861,Otsego,New York
13862,Broome,New York
13863,Cortland,New York
13864,Tioga,New York
13865,Broome,New York
13901,Broome,New York
13902,Broome,New York
13903,Broome,New York
13904,Broome,New York
13905,Broome,New York
14001,Erie,New York
14004,Erie,New York
14005,Genesee,New York
14006,Erie,New York
14008,Niagara,New York
14009,Wyoming,New York
14010,Erie,New York
14011,Wyoming,New York
14012,Niagara,New York
14013,Genesee,New York
14020,Genesee,New York
14021,Genesee,New York
14024,Wyoming,New York
14025,Erie,New York
14026,Erie,New York
14027,Erie,New York
14028,Niagara,New York
14029,Allegany,New York
14030,Erie,New York
14031,Erie,New York
14032,Erie,New York
14033,Erie,New York
14034,Erie,New York
14035,Erie,New York
14036,Genesee,New York
14037,Wyoming,New York
14038,Erie,New York
14039,Wyoming,New York
14040,Genesee,New York
14041,Cattaraugus,New York
14042,Cattaraugus,New York
14043,Erie,New York
14047,Erie,New York
14048,Chautauqua,New York
14051,Erie,New York
14052,Erie,New York
14054,Genesee,New York
14055,Erie,New York
14056,Genesee,New York
14057,Erie,New York
14058,Genesee,New York
14059,Erie,New York
14060,Cattaraugus,New York
14061,Erie,New York
14062,Chautauqua,New York
14063,Chautauqua,New York
14065,Cattaraugus,New York
14066,Wyoming,New York
14067,Niagara,New York
14068,Erie,New York
14069,Erie,New York
14070,Cattaraugus,New York
14072,Erie,New York
14075,Erie,New York
14080,Erie,New York
14081,Chautauqua,New York
14082,Wyoming,New York
14083,Wyoming,New York
14085,Erie,New York
14086,Erie,New York
14091,Erie,New York
14092,Niagara,New York
14094,Niagara,New York
14095,Niagara,New York
14098,Orleans,New York
14101,Cattaraugus,New York
14102,Erie,New York
14103,Orleans,New York
14105,Niagara,New York
14107,Niagara,New York
14108,Niagara,New York
14109,Niagara,New York
14110,Erie,New York
14111,Erie,New York
14112,Erie,New York
14113,Wyoming,New York
14120,Niagara,New York
14125,Genesee,New York
14126,Niagara,New York
14127,Erie,New York
14129,Cattaraugus,New York
14130,Wyoming,New York
14131,Niagara,New York
14132,Niagara,New York
14133,Cattaraugus,New York
14134,Erie,New York
14135,Chautauqua,New York
14136,Chautauqua,New York
14138,Cattaraugus,New York
14139,Erie,New York
14140,Erie,New York
14141,Erie,New York
14143,Genesee,New York
14144,Niagara,New York
14145,Wyoming,New York
14150,Erie,New York
14151,Erie,New York
14166,Chautauqua,New York
14167,Wyoming,New York
14168,Cattaraugus,New York
14169,Erie,New York
14170,Erie,New York
14171,Cattaraugus,New York
14172,Niagara,New York
14173,Cattaraugus,New York
14174,Niagara,New York
14201,Erie,New York
14202,Erie,New York
14203,Erie,New York
14204,Erie,New York
14205,Erie,New York
14206,Erie,New York
14207,Erie,New York
14208,Erie,New York
14209,Erie,New York
14210,Erie,New York
14211,Erie,New York
14212,Erie,New York
14213,Erie,New York
14214,Erie,New York
14215,Erie,New York
14216,Erie,New York
14217,Erie,New York
14218,Erie,New York
14219,Erie,New York
14220,Erie,New York
14221,Erie,New York
14222,Erie,New York
14223,Erie,New York
14224,Erie,New York
14225,Erie,New York
14226,Erie,New York
14227,Erie,New York
14228,Erie,New York
14231,Erie,New York
14233,Erie,New York
14240,Erie,New York
14241,Erie,New York
14260,Erie,New York
14261,Erie,New York
14263,Erie,New York
14264,Erie,New York
14265,Erie,New York
14267,Erie,New York
14269,Erie,New York
14270,Erie,New York
14272,Erie,New York
14273,Erie,New York
14276,Erie,New York
14280,Erie,New York
14301,Niagara,New York
14302,Niagara,New York
14303,Niagara,New York
14304,Niagara,New York
14305,Niagara,New York
14410,Monroe,New York
14411,Orleans,New York
14413,Wayne,New York
14414,Livingston,New York
14415,Yates,New York
14416,Genesee,New York
14418,Yates,New York
14420,Monroe,New York
14422,Genesee,New York
14423,Livingston,New York
14424,Ontario,New York
14425,Ontario,New York
14427,Wyoming,New York
14428,Monroe,New York
14429,Orleans,New York
14430,Monroe,New York
14432,Ontario,New York
14433,Wayne,New York
14435,Livingston,New York
14437,Livingston,New York
14441,Yates,New York
14443,Ontario,New York
14445,Monroe,New York
14449,Wayne,New York
14450,Monroe,New York
14452,Orleans,New York
14453,Ontario,New York
14454,Livingston,New York
14456,Ontario,New York
14461,Ontario,New York
14462,Livingston,New York
14463,Ontario,New York
14464,Monroe,New York
14466,Livingston,New York
14467,Monroe,New York
14468,Monroe,New York
14469,Ontario,New York
14470,Orleans,New York
14471,Ontario,New York
14472,Monroe,New York
14475,Ontario,New York
14476,Orleans,New York
14477,Orleans,New York
14478,Yates,New York
14479,Orleans,New York
14480,Livingston,New York
14481,Livingston,New York
14482,Genesee,New York
14485,Livingston,New York
14486,Genesee,New York
14487,Livingston,New York
14488,Livingston,New York
14489,Wayne,New York
14502,Wayne,New York
14504,Ontario,New York
14505,Wayne,New York
14506,Monroe,New York
14507,Yates,New York
14508,Monroe,New York
14510,Livingston,New York
14511,Monroe,New York
14512,Ontario,New York
14513,Wayne,New York
